date,site_id,line,direction,point,top_layer,code_1,code_2,code_3,soil_surface
8/28/2020,FABA-01,3,240,37,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,38,TYPHA,,,,S
8/28/2020,FABA-01,3,240,39,TYPHA,,,,S
8/28/2020,FABA-01,3,240,40,TYPHA,,,,S
8/28/2020,FABA-01,3,240,41,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,42,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,43,TYPHA,,,,S
8/28/2020,FABA-01,3,240,44,TYPHA,,,,S
8/28/2020,FABA-01,3,240,45,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,46,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,47,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,48,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,49,TYPHA,LITTER,,,S
8/28/2020,FABA-01,3,240,50,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,1,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,2,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,3,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,4,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,5,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,6,NONE,LITTER,,,S
9/25/2020,NPDC-02,1,0,7,NONE,LITTER,,,S
9/25/2020,NPDC-02,1,0,8,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,9,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,10,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,11,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,12,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,13,TYPHA,,,,S
9/25/2020,NPDC-02,1,0,14,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,15,TYPHA,,,,S
9/25/2020,NPDC-02,1,0,16,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,17,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,18,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,19,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,20,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,21,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,22,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,23,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,24,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,25,NONE,LITTER,,,S
9/25/2020,NPDC-02,1,0,26,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,27,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,28,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,29,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,30,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,31,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,32,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,33,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,34,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,35,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,36,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,37,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,38,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,39,TYPHA,,,,S
9/25/2020,NPDC-02,1,0,40,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,41,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,42,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,43,NONE,LITTER,,,S
9/25/2020,NPDC-02,1,0,44,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,45,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,46,TYPHA,,,,S
9/25/2020,NPDC-02,1,0,47,TYPHA,,,,S
9/25/2020,NPDC-02,1,0,48,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,1,0,49,TYPHA,,,,S
9/25/2020,NPDC-02,1,0,50,TYPHA,,,,S
9/25/2020,NPDC-02,2,120,1,SCAC,LITTER,,,S
9/25/2020,NPDC-02,2,120,2,SCAC,LITTER,,,S
9/25/2020,NPDC-02,2,120,3,SCAC,LITTER,,,S
9/25/2020,NPDC-02,2,120,4,SCAC,LITTER,,,S
9/25/2020,NPDC-02,2,120,5,SCAC,LITTER,,,S
9/25/2020,NPDC-02,2,120,6,SCAC,DISP,LITTER,,S
9/25/2020,NPDC-02,2,120,7,SCAC,DISP,LITTER,,S
9/25/2020,NPDC-02,2,120,8,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,9,SCAM,DISP,LITTER,,S
9/25/2020,NPDC-02,2,120,10,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,11,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,12,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,13,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,14,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,15,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,16,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,17,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,18,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,19,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,20,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,21,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,22,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,23,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,24,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,25,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,26,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,27,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,28,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,29,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,30,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,31,NONE,LITTER,,,S
9/25/2020,NPDC-02,2,120,32,DISP,SPMA,LITTER,,S
9/25/2020,NPDC-02,2,120,33,DISP,,,,S
9/25/2020,NPDC-02,2,120,34,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,35,NONE,LITTER,,,S
9/25/2020,NPDC-02,2,120,36,SPMA,LITTER,,,S
9/25/2020,NPDC-02,2,120,37,DISP,SPMA,LITTER,,S
9/25/2020,NPDC-02,2,120,38,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,39,SPMA,LITTER,,,S
9/25/2020,NPDC-02,2,120,40,SPMA,DISP,LITTER,,S
9/25/2020,NPDC-02,2,120,41,DISP,SUCA,LITTER,,S
9/25/2020,NPDC-02,2,120,42,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,43,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,44,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,45,DISP,SPMA,LITTER,,S
9/25/2020,NPDC-02,2,120,46,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,47,DSIP,LITTER,,,S
9/25/2020,NPDC-02,2,120,48,DISP,LITTER,,,S
9/25/2020,NPDC-02,2,120,49,SUCA,DISP,LITTER,,S
9/25/2020,NPDC-02,2,120,50,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,1,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,2,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,3,NONE,LITTER,,,S
9/25/2020,NPDC-02,3,240,4,NONE,LITTER,,,S
9/25/2020,NPDC-02,3,240,5,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,6,NONE,LITTER,,,S
9/25/2020,NPDC-02,3,240,7,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,8,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,9,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,10,NONE,LITTER,,,S
9/25/2020,NPDC-02,3,240,11,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,12,NONE,LITTER,,,S
9/25/2020,NPDC-02,3,240,13,NONE,LITTER,,,S
9/25/2020,NPDC-02,3,240,14,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-02,3,240,15,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,16,PHRAG,SCAC,LITTER,,S
9/25/2020,NPDC-02,3,240,17,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,18,TYPHA,SCAC,LITTER,,S
9/25/2020,NPDC-02,3,240,19,PHRAG,LITTER,,,S
9/25/2020,NPDC-02,3,240,20,PHRAG,LITTER,,,S
9/25/2020,NPDC-02,3,240,21,PHRAG,LITTER,,,S
9/25/2020,NPDC-02,3,240,22,SCAC,PHRAG,LITTER,,S
9/25/2020,NPDC-02,3,240,23,TYPHA,LITTER,,,S
9/25/2020,NPDC-02,3,240,24,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,25,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,26,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,27,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,28,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,29,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,30,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,31,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,32,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,33,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,34,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,35,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,36,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,37,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,38,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,39,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,40,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,41,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,42,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,43,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,44,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,45,DISP,SUCA,LITTER,,S
9/25/2020,NPDC-02,3,240,46,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,47,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,48,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,49,DISP,LITTER,,,S
9/25/2020,NPDC-02,3,240,50,DISP,BAHY,LITTER,,S
9/25/2020,NPDC-01,1,0,1,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,1,0,2,NONE,LITTER,,,S
9/25/2020,NPDC-01,1,0,3,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,1,0,4,PHRAG,,,,S
9/25/2020,NPDC-01,1,0,5,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,1,0,6,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,1,0,7,NONE,,,,S
9/25/2020,NPDC-01,1,0,8,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,1,0,9,PHRAG,,,,S
9/25/2020,NPDC-01,1,0,10,PHRAG,BOMA,,,S
9/25/2020,NPDC-01,1,0,11,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,1,0,12,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,1,0,13,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,14,PHRAG,DISP,LITTER,,S
9/25/2020,NPDC-01,1,0,15,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,16,PHRAG,DISP,LITTER,,S
9/25/2020,NPDC-01,1,0,17,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,18,PHRAG,DISP,LITTER,,S
9/25/2020,NPDC-01,1,0,19,DISP,,,,S
9/25/2020,NPDC-01,1,0,20,DISP,,,,S
9/25/2020,NPDC-01,1,0,21,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,22,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,23,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,24,SUCA,LITTER,,,S
9/25/2020,NPDC-01,1,0,25,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,26,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,27,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,28,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,29,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,30,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,31,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,32,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,33,NONE,LITTER,,,S
9/25/2020,NPDC-01,1,0,34,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,35,NONE,,,,S
9/25/2020,NPDC-01,1,0,36,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,37,NONE,,,,S
9/25/2020,NPDC-01,1,0,38,NONE,LITTER,,,S
9/25/2020,NPDC-01,1,0,39,NONE,,,,S
9/25/2020,NPDC-01,1,0,40,NONE,,,,S
9/25/2020,NPDC-01,1,0,41,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,42,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,43,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,44,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,45,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,46,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,47,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,48,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,49,DISP,LITTER,,,S
9/25/2020,NPDC-01,1,0,50,DISP,LITTER,,,S
9/25/2020,NPDC-01,2,120,1,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,2,TYPHA,PHRAG,,,S
9/25/2020,NPDC-01,2,120,3,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,2,120,4,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,5,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,6,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,7,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,8,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,9,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,2,120,10,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,11,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,12,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,13,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,14,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,15,NONE,LITTER,,,S
9/25/2020,NPDC-01,2,120,16,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,17,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,18,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,19,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,20,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,21,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,22,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,23,PHRAG,,,,S
9/25/2020,NPDC-01,2,120,24,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,25,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,26,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,27,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,28,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,29,PHRAG,,,,S
9/25/2020,NPDC-01,2,120,30,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,31,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,2,120,32,PHRAG,,,,S
9/25/2020,NPDC-01,2,120,33,PHRAG,TYPHA,,,S
9/25/2020,NPDC-01,2,120,34,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,35,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,2,120,36,TYPHA,,,,S
9/25/2020,NPDC-01,2,120,37,PHRAG,,,,S
9/25/2020,NPDC-01,2,120,38,NONE,LITTER,,,S
9/25/2020,NPDC-01,2,120,39,TYPHA,,,,S
9/25/2020,NPDC-01,2,120,40,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,41,TYPHA,,,,S
9/25/2020,NPDC-01,2,120,42,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,43,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,44,TYPHA,,,,S
9/25/2020,NPDC-01,2,120,45,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,46,TYPHA,,,,S
9/25/2020,NPDC-01,2,120,47,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,2,120,48,NONE,,,,S
9/25/2020,NPDC-01,2,120,49,NONE,LITTER,,,S
9/25/2020,NPDC-01,2,120,50,TYPHA,,,,S
9/25/2020,NPDC-01,3,240,1,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,3,240,2,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,3,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,3,240,4,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,3,240,5,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,3,240,6,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,3,240,7,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,8,PHRAG,LITTER,,,S
9/25/2020,NPDC-01,3,240,9,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,10,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,11,TYPHA,PHRAG,LITTER,,S
9/25/2020,NPDC-01,3,240,12,TYPHA,PHRAG,LITTER,,S
9/25/2020,NPDC-01,3,240,13,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,14,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,15,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,16,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,17,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,18,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,3,240,19,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,20,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,21,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,22,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,23,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,24,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,25,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,3,240,26,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,27,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,28,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,29,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,30,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,31,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,32,TYPHA,PHRAG,LITTER,,S
9/25/2020,NPDC-01,3,240,33,PHRAG,TYPHA,LITTER,,S
9/25/2020,NPDC-01,3,240,34,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,35,NONE,LITTER,,,S
9/25/2020,NPDC-01,3,240,36,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,37,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,38,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,39,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,40,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,41,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,42,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,43,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,44,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,45,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,46,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,47,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,48,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,49,TYPHA,LITTER,,,S
9/25/2020,NPDC-01,3,240,50,SCAM,TYPHA,LITTER,,S
8/21/2020,TNC-02,1,0,1,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,2,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,3,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,4,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,5,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,6,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,7,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,8,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,9,TYPHA,LITTER,,,S
8/21/2020,TNC-02,1,0,10,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,11,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,12,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,13,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,14,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,15,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,16,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,17,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,18,ATRIPLEX,LITTER,,,S
8/21/2020,TNC-02,1,0,19,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,20,SCAM,LITTER,,,AD
8/21/2020,TNC-02,1,0,21,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,22,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,23,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,24,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,25,TYPHA,LITTER,,,S
8/21/2020,TNC-02,1,0,26,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,27,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,28,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,29,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,30,ATRIPLEX,LITTER,,,S
8/21/2020,TNC-02,1,0,31,TYPHA,ATRIPLEX,LITTER,,S
8/21/2020,TNC-02,1,0,32,TYPHA,LITTER,,,S
8/21/2020,TNC-02,1,0,33,ATRIPLEX,LITTER,,,S
8/21/2020,TNC-02,1,0,34,SCAM,LITTER,,,S
8/21/2020,TNC-02,1,0,35,RUST,LITTER,,,S
8/21/2020,TNC-02,1,0,36,POMO,LITTER,,,S
8/21/2020,TNC-02,1,0,37,POMO,ATRIPLEX,ELPA,LITTER,S
8/21/2020,TNC-02,1,0,38,RUST,ELPA,LITTER,,S
8/21/2020,TNC-02,1,0,39,ELPA,RUST,LITTER,,S
8/21/2020,TNC-02,1,0,40,ELPA,LITTER,,,S
8/21/2020,TNC-02,1,0,41,TYPHA,LITTER,,,S
8/21/2020,TNC-02,1,0,42,NONE,LITTER,,,S
8/21/2020,TNC-02,1,0,43,POMO,LITTER,,,S
8/21/2020,TNC-02,1,0,44,POPE,ELPA,LITTER,,S
8/21/2020,TNC-02,1,0,45,VEAN AQ,POPE,LITTER,,S
8/21/2020,TNC-02,1,0,46,TYPHA,LITTER,,,S
8/21/2020,TNC-02,1,0,47,ELPA,LITTER,,,S
8/21/2020,TNC-02,1,0,48,ELPA,ATRIPLEX,LITTER,,S
8/21/2020,TNC-02,1,0,49,ELPA,LITTER,,,S
8/21/2020,TNC-02,1,0,50,ELPA,ATRIPLEX,LITTER,,S
8/21/2020,TNC-02,2,120,1,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,2,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,3,TYPHA,PHRAG,LITTER,,S
8/21/2020,TNC-02,2,120,4,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,5,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,6,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,7,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,8,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,9,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,10,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,11,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,12,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,13,PHRAG,TYPHA,LITTER,,S
8/21/2020,TNC-02,2,120,14,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,15,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,16,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,17,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,18,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,19,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,20,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,21,PHRAG,POPE,LITTER,,S
8/21/2020,TNC-02,2,120,22,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,23,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,24,NOE,LITTER,,,S
8/21/2020,TNC-02,2,120,25,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,26,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,27,PHRAG,TYPHA,LITTER,,S
8/21/2020,TNC-02,2,120,28,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,29,PHRAG,TYPHA,LITTER,,S
8/21/2020,TNC-02,2,120,30,TYPHA,PHRAG,LITTER,,S
8/21/2020,TNC-02,2,120,31,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,32,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,33,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,34,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,35,PHRAG,LITTER,,,S
8/21/2020,TNC-02,2,120,36,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,37,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,38,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,39,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,40,TYPHA,LITTER,,,S
8/21/2020,TNC-02,2,120,41,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,42,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,43,SCAM,LITTER,,,S
8/21/2020,TNC-02,2,120,44,NONE,LITTER,,,S
8/21/2020,TNC-02,2,120,45,SCAM,LITTER,,,S
